user_id,post_id,action
97,489,share
7,153,view
33,552,comment
93,437,view
84,362,view
1,203,share
100,124,view
7,580,like
20,312,like
6,329,comment
27,116,like
70,117,like
9,333,view
20,371,view
54,382,view
99,252,comment
68,268,comment
4,439,comment
59,176,like
85,397,share
73,195,like
60,424,view
10,315,like
55,580,like
15,469,like
50,540,view
61,308,view
2,386,view
18,531,view
80,162,view
82,488,comment
54,200,like
34,244,view
42,512,like
81,434,view
33,272,share
88,521,comment
1,142,view
95,483,view
85,577,like
39,184,like
48,211,view
3,400,view
20,590,view
47,228,view
71,566,view
58,308,comment
91,131,view
49,433,comment
1,168,share
38,225,view
18,533,comment
89,258,view
46,214,like
55,231,like
11,459,like
57,505,view
36,448,view
32,548,view
90,240,comment
66,380,view
46,548,like
58,356,view
48,242,share
52,311,view
26,592,view
55,120,view
60,410,comment
68,309,view
10,167,view
40,391,comment
86,564,view
96,126,share
24,410,like
24,185,share
73,418,view
50,314,view
59,586,share
75,309,view
45,294,like
76,566,comment
77,437,comment
76,569,like
94,381,view
42,485,like
62,543,share
72,364,view
64,331,like
48,570,comment
2,255,view
33,369,view
67,586,comment
33,559,like
32,149,view
78,371,like
98,407,view
17,307,view
1,560,view
39,126,like
85,458,view
52,176,comment
93,483,share
40,480,like
30,537,view
37,475,share
10,212,view
3,205,like
74,354,view
82,532,like
17,117,like
70,323,like
86,297,view
96,503,like
90,170,view
2,269,like
91,433,view
67,194,view
30,116,like
63,319,view
14,419,share
72,564,like
17,569,share
100,380,share
5,433,share
48,306,like
1,144,view
47,226,like
1,330,like
53,152,share
56,393,view
62,179,comment
84,569,like
99,249,comment
1,259,view
40,352,view
91,184,view
10,437,view
85,417,view
52,150,view
64,351,view
83,187,view
45,132,view
12,488,like
85,192,share
19,456,view
80,482,comment
77,470,view
26,365,view
27,336,view
39,475,view
38,537,share
36,534,view
71,412,view
35,353,view
57,484,share
54,544,view
29,262,share
1,455,comment
53,265,view
97,412,view
61,423,view
89,386,comment
46,146,view
31,593,like
69,404,view
35,281,view
33,119,like
10,386,comment
66,101,view
70,480,view
95,514,view
58,234,view
80,301,like
32,409,like
51,125,like
61,102,view
2,401,view
2,468,view
40,161,like
3,490,view
92,380,view
11,512,like
88,208,like
51,494,view
95,475,view
66,291,share
70,384,view
36,422,share
96,111,like
69,377,view
51,265,view
90,274,view
49,245,like
91,408,view
27,470,view
93,314,view
8,578,view
60,254,view
3,358,share
7,491,comment
56,350,view
93,595,like
62,597,view
22,122,share
92,161,like
79,148,like
93,522,like
37,544,view
12,203,like
19,516,view
13,150,view
36,384,view
7,276,view
52,224,view
16,158,like
52,117,view
59,509,like
21,176,view
29,408,share
87,104,view
35,287,like
38,346,like
8,543,like
87,496,view
82,559,view
57,485,view
50,482,view
80,394,view
32,396,view
63,512,view
53,168,comment
24,228,view
98,396,view
1,287,view
2,171,like
10,479,like
3,167,view
72,565,view
28,565,view
52,125,view
7,302,view
51,303,view
2,290,view
94,372,comment
12,432,like
35,529,view
70,401,view
28,401,view
16,185,view
95,222,like
19,287,view
78,235,view
89,203,comment
59,488,view
60,457,like
30,540,view
84,523,view
51,122,view
92,374,view
18,542,share
45,570,comment
64,579,view
42,232,comment
81,403,share
6,264,view
72,593,like
89,247,share
29,364,view
72,109,like
16,468,like
50,279,like
68,209,view
37,491,view
52,181,comment
77,507,like
20,164,view
64,127,view
53,295,view
53,153,comment
18,259,like
4,330,view
58,543,like
97,316,share
52,109,view
46,510,share
47,359,view
10,292,share
88,103,view
30,448,like
12,317,view
13,262,view
45,370,view
8,292,view
33,255,view
32,403,view
57,391,view
91,293,share
94,482,view
13,449,comment
89,581,share
60,399,view
93,336,view
95,141,comment
68,427,like
51,323,share
39,534,like
75,210,view
50,554,view
31,200,comment
92,411,view
81,444,like
51,381,share
48,452,view
99,196,share
96,456,view
61,511,like
70,236,view
1,513,like
73,196,view
78,285,view
31,212,view
19,454,like
90,346,view
88,169,view
52,249,view
24,545,like
18,265,view
21,518,view
59,293,like
76,435,view
22,325,view
31,419,share
21,215,like
44,434,view
18,223,like
3,395,view
89,101,view
79,197,view
23,365,view
18,209,share
64,438,view
76,369,view
78,105,comment
62,270,comment
11,269,comment
89,276,view
50,130,share
57,266,view
89,412,like
26,383,share
16,116,view
51,504,view
32,210,like
24,497,comment
81,472,comment
17,353,view
60,212,view
10,313,comment
65,459,share
51,306,share
94,345,view
57,102,view
47,127,view
5,272,like
22,420,like
39,170,like
11,473,comment
82,343,comment
39,473,view
64,239,view
83,545,view
98,288,like
55,333,view
48,392,share
56,526,view
6,226,like
25,513,like
46,425,comment
52,553,share
34,585,view
10,245,like
35,262,like
83,401,view
67,574,view
76,458,comment
87,349,like
70,463,view
77,505,view
77,568,like
55,118,like
80,556,view
41,108,comment
77,460,comment
27,174,comment
100,547,view
28,166,view
29,600,like
49,152,view
21,468,like
91,579,comment
84,139,like
14,269,like
72,578,view
33,109,view
10,194,like
56,480,like
21,171,share
76,598,like
39,581,view
23,524,comment
82,183,view
92,337,like
90,352,view
66,497,like
19,566,share
27,331,like
70,433,view
43,437,like
38,135,view
7,297,like
94,203,like
33,395,like
52,257,view
74,407,like
35,301,view
87,267,like
88,328,like
73,497,comment
25,553,like
31,598,view
80,540,share
20,204,view
16,126,comment
8,394,comment
54,143,view
17,104,view
42,283,share
94,331,like
53,587,view
64,441,share
52,266,view
98,284,comment
46,152,share
23,231,view
36,103,view
50,369,view
67,503,comment
68,539,view
88,130,view
54,296,view
42,155,view
33,542,view
9,495,like
79,342,share
1,174,comment
26,204,like
69,319,view
100,220,comment
61,545,view
9,332,view
32,310,view
80,253,comment
35,179,share
66,430,view
23,124,comment
43,475,view
79,477,like
4,412,comment
36,483,view
35,443,like
75,495,view
9,522,like
77,349,comment
74,550,view
35,273,share
72,238,view
47,300,like
68,107,view
6,338,view
97,495,view
89,352,view
66,599,share
74,265,view
82,589,view
33,447,view
44,400,comment
98,381,view
85,322,view
92,416,view
19,434,comment
6,511,view
12,282,share
77,600,comment
43,367,view
3,340,view
40,179,view
13,389,like
86,336,view
69,324,view
79,288,share
15,437,view
66,561,view
35,566,like
93,182,view
65,368,comment
17,530,like
83,367,comment
90,364,comment
36,155,like
21,226,like
29,187,share
55,116,like
47,470,like
92,419,comment
22,336,view
62,250,share
27,151,comment
57,199,like
50,307,view
76,210,like
83,569,like
48,148,share
68,573,comment
98,147,view
65,177,view
19,554,view
47,521,view
40,313,like
76,529,view
54,576,view
18,336,like
29,435,view
58,420,like
75,114,share
22,217,view
74,129,view
98,320,view
35,547,comment
70,422,like
8,444,comment
36,515,view
58,398,view
34,137,like
57,316,view
41,204,like
10,520,comment
70,377,like
6,532,view
27,337,like
46,399,view
64,409,view
75,255,view
78,491,like
50,186,view
71,208,like
71,363,view
27,369,view
20,592,view
62,305,view
31,404,view
14,193,view
81,503,like
4,424,comment
95,146,like
70,152,view
73,432,comment
67,430,view
84,502,comment
66,493,view
4,433,comment
1,569,view
92,490,comment
77,119,comment
7,333,like
29,347,comment
76,385,view
71,411,comment
29,241,share
66,440,share
56,439,view
59,572,view
92,262,view
63,268,view
79,312,comment
94,543,view
25,274,view
58,107,comment
57,221,like
99,188,comment
85,561,comment
13,266,view
81,122,like
99,263,view
5,284,view
12,369,view
78,446,comment
29,365,view
36,235,view
48,361,like
14,598,view
9,258,comment
7,434,share
14,486,view
30,432,comment
7,202,view
57,159,view
97,302,comment
100,374,like
96,120,like
57,550,comment
80,329,like
19,219,like
39,512,comment
35,283,view
38,235,view
61,395,comment
4,569,comment
30,520,comment
93,539,view
39,517,view
56,212,share
79,264,view
98,356,like
27,545,view
75,584,view
58,462,share
77,566,like
19,440,view
14,361,view
72,497,like
91,120,view
12,270,like
91,439,view
21,521,view
23,254,view
95,291,view
45,421,like
69,227,like
50,113,share
27,254,view
50,534,view
33,300,view
16,277,like
74,283,like
84,143,share
63,238,like
79,159,view
57,102,view
21,560,view
66,441,view
73,383,view
37,557,share
30,504,comment
36,442,view
90,556,view
76,231,comment
27,456,view
58,248,view
17,403,comment
17,375,view
86,427,share
26,495,share
20,318,share
82,279,share
96,116,like
83,400,view
24,160,like
25,313,view
59,164,like
49,313,view
10,101,view
41,483,view
31,243,view
5,169,comment
17,169,like
29,238,like
70,121,view
27,472,view
55,384,view
54,350,view
95,109,view
58,415,view
20,426,view
52,162,view
4,416,view
32,498,comment
9,335,view
51,565,view
40,172,comment
49,517,view
71,297,view
97,166,view
9,391,like
97,283,like
83,296,comment
82,272,view
98,181,like
63,451,view
34,516,view
78,124,view
71,266,view
23,481,comment
44,133,like
27,526,share
35,500,view
88,231,comment
52,347,view
69,567,like
74,101,view
97,224,share
9,230,share
36,294,like
90,143,view
62,250,like
26,177,view
15,234,like
76,335,like
60,402,comment
28,133,view
89,105,view
75,265,view
57,354,like
55,149,like
7,458,like
48,358,view
13,471,like
62,595,view
40,206,like
42,148,share
33,218,view
69,312,view
14,584,comment
63,509,like
71,334,view
79,444,view
68,264,view
17,270,comment
7,309,like
84,529,view
55,521,like
26,226,share
93,137,view
34,192,like
26,107,view
7,195,view
24,591,like
43,432,like
43,566,like
87,268,share
18,187,view
13,150,view
20,114,view
62,119,view
10,232,view
76,390,view
13,541,view
32,206,comment
67,173,view
18,243,view
41,219,comment
76,167,view
23,125,view
18,436,view
85,479,like
6,536,view
98,207,view
40,208,view
13,199,view
23,287,view
49,590,share
28,182,view
77,231,view
53,448,view
17,211,view
65,305,view
39,413,view
1,189,view
66,321,view
35,190,like
94,515,like
46,227,view
59,426,like
81,564,comment
32,242,like
71,427,like
23,419,view
30,283,view
100,148,view
23,297,share
52,290,comment
73,534,view
63,492,comment
21,290,comment
82,362,view
54,314,view
35,343,comment
48,213,view
75,458,view
37,550,view
35,573,comment
56,469,view
30,274,view
75,458,like
53,166,comment
99,396,like
44,483,view
38,204,comment
91,487,share
64,573,like
39,153,view
11,181,like
83,458,share
26,482,like
29,266,view
85,247,view
43,357,like
32,443,like
53,502,view
94,376,view
73,341,like
31,416,like
98,380,comment
10,313,view
29,445,share
11,152,view
66,436,view
60,146,view
3,355,comment
61,167,view
61,454,view
99,103,share
36,375,like
62,591,like
92,110,like
18,298,like
74,207,view
16,247,view
26,404,comment
99,327,view
42,429,view
19,484,like
82,185,view
90,252,view
52,206,share
25,407,view
18,484,share
76,423,comment
2,211,view
74,235,like
86,141,share
15,193,like
90,567,view
38,391,view
80,310,view
87,114,view
71,215,view
29,408,view
14,590,view
22,280,comment
74,115,view
100,468,view
78,240,like
5,490,comment
25,216,view
35,211,view
86,315,comment
85,510,view
88,241,like
13,245,view
73,380,comment
34,146,like
10,543,view
77,211,view
33,566,like
14,306,view
37,397,like
76,440,like
99,113,view
40,436,comment
21,558,share
20,372,like
54,537,view
16,307,share
5,483,share
80,409,view
38,174,view
99,203,view
96,579,view
71,234,comment
8,208,view
10,318,view
62,390,share
13,349,comment
76,152,view
70,296,view
42,504,view
90,553,view
64,160,view
18,501,like
75,450,view
3,170,view
60,443,comment
21,597,share
72,512,like
